Candidate,Party,Criminal Cases,Education,Age,City
Akhilesh,IND,0,12th Pass,43,LALGANJ
Chandrashekhar,Bharat Prabhat Party,0,Post Graduate,48,LALGANJ
Dr. Deelip Kumar Saroj,Suheldev Bhartiya Samaj Party,0,Doctorate,45,LALGANJ
Engineer Ajeet Sonkar,AAP,0,Post Graduate,34,LALGANJ
Hemraj Paswan,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,66,LALGANJ
Lcchiman Kannooizya,Prithviraj Janshakti Party,0,Literate,65,LALGANJ
Neelam Sonker,BJP, 1 ,Post Graduate,43,LALGANJ
Pankaj Mohan Sonkar,INC, 3 ,Graduate,29,LALGANJ
Pintoo,Kanshiram Bahujan Dal,0,10th Pass,44,LALGANJ
Radheshyam Gautam,Rashtriya Ulama Council,0,8th Pass,40,LALGANJ
Ramchandar,IND, 4 ,5th Pass,48,LALGANJ
Santosh Kumar,IND,0,Graduate Professional,32,LALGANJ
Subash Saroj,IND,0,10th Pass,45,LALGANJ
Triloki Nath,CPI, 1 ,12th Pass,62,LALGANJ
Rajnath Singh,BJP,0,Post Graduate,67,LUCKNOW
Acharya Pramod Krishnam,INC,0,Post Graduate,56,LUCKNOW
Avinash Chandra Jain,IND,0,Graduate,69,LUCKNOW
Dev Narayan Singh,Peoples Party of India (Democratic),0,Post Graduate,59,LUCKNOW
Ganesh Chaudari,Saaf Party,0,Graduate Professional,46,LUCKNOW
Girish Narain Pande,Sarvodaya Bharat Party,0,Post Graduate,64,LUCKNOW
Jimidar Singh Yadav,IND,0,Literate,39,LUCKNOW
Mo Fahim,Indian National League,0,10th Pass,65,LUCKNOW
Poonam Shatrughan Sinha,SP, 1 ,Graduate,68,LUCKNOW
Ram Sagar Pal,Awami Samta Party,0,Graduate,37,LUCKNOW
Ramesh,AIFB,0,Literate,29,LUCKNOW
Sanjay Singh Rana,IND,0,Graduate,38,LUCKNOW
Shamim Khan,Nagrik Ekta Party, 2 ,8th Pass,49,LUCKNOW
Bholanath (B.P. Saroj),BJP,0,Graduate,58,MACHHLISHAHR
Brijesh Kumar,RPI,0,12th Pass,40,MACHHLISHAHR
Chanchal Kumar,Rashtriya Samaj Paksha,0,Post Graduate,27,MACHHLISHAHR
Dasharath,Prithviraj Janshakti Party,0,12th Pass,51,MACHHLISHAHR
Deepak Kumar,IND,0,8th Pass,32,MACHHLISHAHR
Dr. Amarnath Paswan,Jan Adhikar Party,0,Doctorate,42,MACHHLISHAHR
Gangaram,IND,0,8th Pass,54,MACHHLISHAHR
Jitendra,Bhartiya Manav Samaj Party,0,Graduate,37,MACHHLISHAHR
Nandlal,Bharat Prabhat Party,0,8th Pass,38,MACHHLISHAHR
Raj Nath,Suheldev Bhartiya Samaj Party,0,Post Graduate,70,MACHHLISHAHR
Rajkeshar,Sajag Samaj Party,0,Graduate Professional,0,MACHHLISHAHR
Ram Naresh,Moulik Adhikar Party,0,Post Graduate,45,MACHHLISHAHR
Tribhuvan Ram,BSP, 1 ,Graduate,70,MACHHLISHAHR
Pankaj Choudhary,BJP, 5 ,12th Pass,54,MAHARAJGANJ
Akhilesh,SP, 4 ,Graduate,55,MAHARAJGANJ
Amarjeet,IND,0,12th Pass,51,MAHARAJGANJ
Aneel Kumar,IND,0,Post Graduate,40,MAHARAJGANJ
Laldhari Yadav,IND, 2 ,Post Graduate,42,MAHARAJGANJ
Manish,Bahujan Mukti Party, 1 ,Graduate Professional,38,MAHARAJGANJ
Manoj Kumar Rana,Bhartiya Kisan Union Samaj Party,0,12th Pass,46,MAHARAJGANJ
Mohan Kumar,IND,0,10th Pass,49,MAHARAJGANJ
Pannelal,IND,0,8th Pass,33,MAHARAJGANJ
Pappu Chauhan,Satya Kranti Party,0,12th Pass,63,MAHARAJGANJ
Pramod Kumar,IND, 1 ,Graduate,36,MAHARAJGANJ
Shiv Charan,Jai Hind Samaj Party,0,Post Graduate,30,MAHARAJGANJ
Sumit,Janhit Kisan Party,0,Graduate,31,MAHARAJGANJ
Supriya Shrinate,INC,0,Post Graduate,41,MAHARAJGANJ
Mulayam Singh Yadav,SP, 1 ,Post Graduate,79,MAINPURI
Chakrapan5,Jan Adesh Akshuni Sena,0,12th Pass,32,MAINPURI
Hariram Shakya,Voters Party International,0,Post Graduate,81,MAINPURI
Kuldeep Kumar,Bhartiya Kisan Party,0,Graduate,27,MAINPURI
Ombeer Lodhi,Jan Seva Sahayak Party,0,10th Pass,0,MAINPURI
Prem Singh Shakya,BJP,0,Others,60,MAINPURI
Rajat Kumar,Bhartiya Jan Nayak Party, 1 ,Graduate Professional,28,MAINPURI
Ravindra Singh Katar,Bhartiya Navodaya Party,0,Post Graduate,43,MAINPURI
Ravindra Singh Yadav,IND,0,Post Graduate,45,MAINPURI
Savendra Singh,IND,0,Graduate Professional,51,MAINPURI
Shyam Singh,Swatantra Jantaraj Party,0,Post Graduate,44,MAINPURI
Tej Pratap Singh Jatav,Moulik Adhikar Party,0,12th Pass,55,MAINPURI
Hema Malini Dharmendra Deol,BJP,0,Doctorate,70,MATHURA
Chattar Alias Chatrapal Singh Nishad,Bahujan Mukti Party,0,Not Given,48,MATHURA
Dinesh Kumar Gautam,Bhartiya Anarakshit Party,0,Post Graduate,53,MATHURA
Jagvir Singh,Pragatishil Samajwadi Party (Lohia),0,Not Given,40,MATHURA
Jasvant Singh Baghel,Rashtriya Shoshit Samaj Party,0,10th Pass,42,MATHURA
Jasveer Singh,Rashtriya Naujawan Dal,0,12th Pass,45,MATHURA
Mahesh Pathak,INC,0,Graduate,63,MATHURA
Narendra Singh,RLD, 2 ,Graduate,66,MATHURA
Omprakash,Swatantra Jantaraj Party,0,Graduate Professional,31,MATHURA
Phakkad Baba,IND,0,Literate,73,MATHURA
Pramod Krishna,IND,0,12th Pass,48,MATHURA
Ramdas Tyagi,IND,0,Literate,44,MATHURA
Ramdev Gautam,Bhartiya Lok Seva Dal,0,12th Pass,46,MATHURA
Rajendra Agarwal,BJP, 3 ,Post Graduate,68,MEERUT
Afzaal,Bahujan Maha Party, 2 ,8th Pass,48,MEERUT
Arti Agrawal,SHS,0,Graduate,39,MEERUT
Dharmendra,BHARTIYA JANTA DAL,0,Graduate Professional,38,MEERUT
Haji Mohammad Yaqoob,BSP, 6 ,8th Pass,60,MEERUT
Harendra Agarwal,INC, 1 ,Graduate,68,MEERUT
Kiran R. C. Jatav,Kartavya Rashtriya Party, 1 ,Graduate,32,MEERUT
Nasir Ali Khan,Pragatishil Samajwadi Party (Lohia),0,Others,46,MEERUT
Rajesh Giri,Sarvodaya Bharat Party,0,10th Pass,60,MEERUT
Sahansar Pal Singh,IND,0,Graduate Professional,62,MEERUT
Shrawan Kumar Agarwal,IND,0,10th Pass,65,MEERUT
Anupriya Singh Patel,Apna Dal (Soneylal), 2 ,Post Graduate,37,MIRZAPUR
Adesh Tyagi,Bharat Prabhat Party,0,Graduate,49,MIRZAPUR
Archana Mishra,Satya Bahumat Party,0,Post Graduate,33,MIRZAPUR
Ashish Kumar Tripathi,Pragatishil Samajwadi Party (Lohia),0,12th Pass,27,MIRZAPUR
Dinesh Kumar Pal,Rashtriya Samaj Paksha,0,Graduate,34,MIRZAPUR
Jeera Devi,CPI(ML)(L), 1 ,Literate,51,MIRZAPUR
Lalitesh Pati Tripathi,INC, 3 ,Graduate,41,MIRZAPUR
Radheshyam Inshan,Bhartiya Republican Party (Insan),0,8th Pass,64,MIRZAPUR
Ramcharitra Nishad	,SP,0,12th Pass,54,MIRZAPUR
Ashok Kumar,BJP,0,Post Graduate,52,MISRIKH
Akash Niraj,IND,0,Post Graduate,29,MISRIKH
Arpit,IND,0,Graduate,35,MISRIKH
Arun Kumari Kori,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,46,MISRIKH
Arvind Kumar,IND,0,Graduate,28,MISRIKH
Beerendra Kanaujiya,Hindusthan Nirman Dal,0,Graduate,27,MISRIKH
Dr Neelu Satyarthi,BSP,0,Doctorate,44,MISRIKH
Manjari Rahi,INC, 1 ,Post Graduate,53,MISRIKH
Nagendra Kumar,Rashtrawadi Shramjeevi Dal,0,12th Pass,29,MISRIKH
Rahul Kumar,Bhartiya Krishak Dal,0,Graduate,27,MISRIKH
Raju Verma,IND,0,12th Pass,29,MISRIKH
Rampal,IND,0,12th Pass,45,MISRIKH
Shri Pal Verma,IND,0,12th Pass,60,MISRIKH
Kaushal Kishore,BJP, 1 ,Graduate,59,MOHANLALGANJ
C.L. Verma,BSP, 1 ,Post Graduate,49,MOHANLALGANJ
Ganesh Rawat,Pragatishil Samajwadi Party (Lohia),0,12th Pass,46,MOHANLALGANJ
Jagdish Prasad Gautam,Manavtawadi Samaj Party,0,Graduate,52,MOHANLALGANJ
Jagdish Rawat,IND,0,12th Pass,50,MOHANLALGANJ
Prabhawati Devi,IND,0,Literate,45,MOHANLALGANJ
R.K. Chaudhary,INC,0,Graduate Professional,60,MOHANLALGANJ
Radha Devi,Peoples Party of India (Democratic),0,8th Pass,57,MOHANLALGANJ
Ram Sagar Paasi,Samdarshi Samaj Party,0,Graduate,38,MOHANLALGANJ
Ramesh Kumar,IND,0,Post Graduate,47,MOHANLALGANJ
Shatrohan Lal Rawat,Lok Dal,0,10th Pass,51,MOHANLALGANJ
Sushil Kumar,Aadarsh Sangram Party,0,12th Pass,29,MOHANLALGANJ
Dr. S T Hasan,SP,0,Post Graduate,60,MORADABAD
Akeel,IND,0,Literate,39,MORADABAD
Bhishm Jeet Singh,Fauji Janta Party,0,Others,25,MORADABAD
Dileram,Bhartiya Harit Party,0,12th Pass,58,MORADABAD
Kunwar Sarvesh Kumar,BJP, 3 ,10th Pass,67,MORADABAD
Mo. Aslam Alias Pasha,Jan Shakti Dal,0,Literate,48,MORADABAD
Mo. Imran Khan,INC,0,Post Graduate,32,MORADABAD
Musaraat Hussain,IND,0,Graduate,58,MORADABAD
Nadir,Peace Party, 3 ,10th Pass,45,MORADABAD
Naresh Kumar Saini,IND,0,Literate,39,MORADABAD
Prince Kumar Sharma,IND,0,Post Graduate,28,MORADABAD
Roopchand Singh,Bharatiya Bahujan Samta Party,0,12th Pass,67,MORADABAD
Tej Singh Seny,Rashtriya Samanta Dal,0,8th Pass,49,MORADABAD
Sanjeev Kumar Balyan,BJP, 1 ,Doctorate,46,MUZAFFARNAGAR
Ajit Singh,RLD,0,Post Graduate,78,MUZAFFARNAGAR
Ankit,IND,0,Graduate,29,MUZAFFARNAGAR
Ashok,IND,0,12th Pass,48,MUZAFFARNAGAR
Jaipal Singh Saini,Jansatta Party,0,10th Pass,68,MUZAFFARNAGAR
Krishan Pal Singh,Bharat Lok Sewak Party,0,10th Pass,60,MUZAFFARNAGAR
Mangeram Kashyap,Majdoor Kisan Union Party,0,Graduate Professional,51,MUZAFFARNAGAR
Neel Kumar,IND,0,Post Graduate,29,MUZAFFARNAGAR
S.S.K.S. Gangwal,Bharatiya Bahujan Samta Party,0,Post Graduate,62,MUZAFFARNAGAR
Yajpal Singh Rathi,IND,0,10th Pass,62,MUZAFFARNAGAR
Girish Chandra,BSP, 1 ,12th Pass,55,NAGINA
Amichand,Rashtriya Samanta Dal,0,8th Pass,69,NAGINA
Charan Singh,IND,0,Post Graduate,44,NAGINA
Kamesh Kumar,Peoples Party of India (Democratic),0,Graduate Professional,38,NAGINA
Omvati Devi,INC,0,10th Pass,69,NAGINA
Tej Singh,Ambedkar Samaj Party, 2 ,Graduate,63,NAGINA
Yashwant Singh,BJP,0,Post Graduate,56,NAGINA
Keshari Devi Patel,BJP, 2 ,Post Graduate,62,PHULPUR
Atul Kumar Dwivedi,Lok Gathbandhan Party,0,Graduate Professional,35,PHULPUR
Dakkhini Prasad Kushwaha,Rashtriya Garib Dal,0,Graduate,68,PHULPUR
Dr. Neeraj,IND,0,Graduate Professional,51,PHULPUR
Dr. Ram Lakhan Chaurasiya,Moulik Adhikar Party,0,Literate,56,PHULPUR
Kamla Prasad,Ambedkar Yug Party,0,Graduate Professional,53,PHULPUR
Pandhari Yadav,SP,0,Graduate,58,PHULPUR
Pankaj Patel,INC, 1 ,Graduate,38,PHULPUR
Priya Singh Paul Alias Priyadarshini Gandhi,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,50,PHULPUR
Ram Nath,Rashtriya Janmat Party,0,Post Graduate,81,PHULPUR
Rishabh Pandey,IND, 1 ,Graduate Professional,29,PHULPUR
Sanjeev Kumar Mishra,Yuva Vikas Party,0,Post Graduate,41,PHULPUR
Shri Chandra Kesarwani,Baliraja Party,0,Graduate Professional,38,PHULPUR
Sunil Kumar Maurya,Pragatisheel Samaj Party,0,12th Pass,57,PHULPUR
Feroze Varun Gandhi,BJP,0,Post Graduate,39,PILIBHIT
Anita Tripathi,SHS,0,12th Pass,58,PILIBHIT
Dr. Bharat,JD(U),0,Graduate Professional,45,PILIBHIT
Dr. Sita Ram Rajput,Sabka Dal United,0,Doctorate,40,PILIBHIT
Hemraj Verma,SP, 1 ,Graduate,43,PILIBHIT
Jafri Begum,IND,0,8th Pass,42,PILIBHIT
Kaif Raza Khan,IND,0,Graduate,29,PILIBHIT
Mo. Hanif,Pragatishil Samajwadi Party (Lohia),0,12th Pass,44,PILIBHIT
Munesh Singh,IND,0,8th Pass,46,PILIBHIT
Sanjay Kumar Bharti,Naitik Party,0,8th Pass,50,PILIBHIT
Surendra Kumar Gupta,IND,0,Graduate,71,PILIBHIT
Urvashi Singh,IND,0,Graduate Professional,34,PILIBHIT
Varun Gandhi,IND,0,Graduate,35,PILIBHIT
Sangam Lal Gupta,BJP, 2 ,8th Pass,48,PRATAPGARH
Ashok Tripathi,BSP, 1 ,Graduate,45,PRATAPGARH
Dr. B. L. Verma,IND, 2 ,Graduate Professional,56,PRATAPGARH
Kshay Pratap Singh Alias Gopal Ji,Jansatta Dal Loktantrik, 4 ,8th Pass,51,PRATAPGARH
Rajkumari Ratna Singh,INC, 6 ,Graduate,57,PRATAPGARH
Ram Bahadur Sharma,Moulik Adhikar Party,0,Post Graduate,69,PRATAPGARH
Sheshnath,SUCI(C),0,5th Pass,65,PRATAPGARH
Sonia Gandhi,INC, 1 ,Others,72,RAE BARELI
Ashok Pratap Maurya,Aajad Bharat Party (Democratic), 2 ,Post Graduate,53,RAE BARELI
Dinesh Pratap Singh,BJP, 3 ,Graduate,51,RAE BARELI
Hori Lal,Pragatisheel Samaj Party,0,Graduate Professional,61,RAE BARELI
Kiran Chaudhary,Bahujan Mukti Party,0,Graduate,42,RAE BARELI
Naimish Pratap Narayan Singh,IND,0,Graduate,41,RAE BARELI
Pramendra Kumar,IND,0,Post Graduate,40,RAE BARELI
Pramod Kureel,IND,0,Post Graduate,52,RAE BARELI
Ram Narayan,Voters Party International,0,Graduate,56,RAE BARELI
Ram Singh,Pragatishil Samajwadi Party (Lohia),0,Graduate,46,RAE BARELI
Rameshvar,Sabka Dal United,0,8th Pass,40,RAE BARELI
Sartaj Khan,IND,0,8th Pass,46,RAE BARELI
Suneel Kumar S/O Anjani Kumar,Peace Party,0,Post Graduate,33,RAE BARELI
Surendra Bahadur Singh,IND,0,Post Graduate,69,RAE BARELI
Vijay Bahadur Singh,IND,0,12th Pass,64,RAE BARELI
Mohammad Azam Khan,SP, 10 ,Graduate Professional,64,RAMPUR
Arshad Warsi,Minorities Democratic Party, 3 ,Literate,37,RAMPUR
Haneef Khan,IND,0,10th Pass,65,RAMPUR
Ishrat Khan,All India Minorities Front,0,Post Graduate,42,RAMPUR
Javed Khan,IND, 1 ,Illiterate,43,RAMPUR
Jayaprada Nahata,BJP,0,12th Pass,57,RAMPUR
Mohd. Khushi,United Democratic Front Secular, 4 ,10th Pass,30,RAMPUR
Naim,IND,0,Illiterate,51,RAMPUR
Sameena Begum,IND, 1 ,Others,43,RAMPUR
Sanjay Kapoor,INC,0,Graduate Professional,56,RAMPUR
Saroj,Peoples Party of India (Democratic),0,Post Graduate,38,RAMPUR
Pakauri Lal,Apna Dal (Soneylal),0,Literate,66,ROBERTSGANJ
Anita,JD(U),0,Graduate,38,ROBERTSGANJ
Anuj Kumar,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,28,ROBERTSGANJ
Ashok Kumar Kanaujiya,CPI,0,Graduate Professional,55,ROBERTSGANJ
Bhagwati Prasad Choudhary,INC,0,Graduate Professional,64,ROBERTSGANJ
Bhai Lal,SP, 1 ,10th Pass,67,ROBERTSGANJ
Kailash Nath,Suheldev Bhartiya Samaj Party,0,8th Pass,40,ROBERTSGANJ
Prabhu Dayal,IND,0,12th Pass,65,ROBERTSGANJ
Ruby Prasad,Pragatishil Samajwadi Party (Lohia),0,Graduate,45,ROBERTSGANJ
S R Darapuri,All India Peoples Front (Radical),0,Graduate,64,ROBERTSGANJ
Sunil Kumar,Bharat Prabhat Party,0,12th Pass,42,ROBERTSGANJ
Vidya Prakash Kureel,IND,0,Graduate,63,ROBERTSGANJ
Haji Fazlur Rehman,BSP,0,Graduate,62,SAHARANPUR
Amar Bahadur,IND,0,5th Pass,54,SAHARANPUR
Brijpal Singh,Hindusthan Nirman Dal,0,Post Graduate,44,SAHARANPUR
Imran Masood,INC, 8 ,12th Pass,48,SAHARANPUR
Indu Devi,IND,0,8th Pass,47,SAHARANPUR
Mohd. Uvais,Pragatishil Samajwadi Party (Lohia),0,10th Pass,54,SAHARANPUR
Pawan Kumar,Aapki Apni Party (Peoples),0,10th Pass,50,SAHARANPUR
Raghav Lakhanpal,BJP, 2 ,Post Graduate,44,SAHARANPUR
Ravindra Kumar,Inqalab Vikas Dal,0,Post Graduate,36,SAHARANPUR
Shabnam,IND,0,12th Pass,28,SAHARANPUR
Yogesh Dahiya,AAP, 5 ,Graduate,50,SAHARANPUR
Ravinder,BJP,0,12th Pass,55,SALEMPUR
Ajimullah,Peace Party,0,Post Graduate,64,SALEMPUR
Chhotelal,IND,0,Post Graduate,55,SALEMPUR
Kailash Chauhan,Janta Kranti Party (Rashtravadi),0,Literate,50,SALEMPUR
Kripa Shankar Prasad,Bharatiya Samta Samaj Party,0,Graduate Professional,39,SALEMPUR
Mohd Saroor Ali,Janata Congress,0,Graduate,40,SALEMPUR
Puja Pandey,Pragatishil Samajwadi Party (Lohia),0,12th Pass,33,SALEMPUR
R S Kushwaha,BSP,0,Others,62,SALEMPUR
Rajaram,Suheldev Bhartiya Samaj Party,0,10th Pass,54,SALEMPUR
Rajesh Kumar Mishra,INC, 1 ,Doctorate,61,SALEMPUR
Ramji Pratap Jigyasu,Hindusthan Nirman Dal, 1 ,12th Pass,44,SALEMPUR
Sumeshwar Nath Tiwari,RASHTRIYA VIKLANG PARTY,0,Post Graduate,40,SALEMPUR
Sunil Kumar Pandey,IND,0,Post Graduate,41,SALEMPUR
Vidya Shanker Pandey,IND,0,Post Graduate,65,SALEMPUR
Vishram,IND,0,12th Pass,40,SALEMPUR
Dr. Shafiqur Rehman Barq,SP,0,Graduate,86,SAMBHAL
Bhoj Raj,Swatantra Jantaraj Party,0,Post Graduate,63,SAMBHAL
Firoz Khan,IND,0,Literate,37,SAMBHAL
Hasan Raza,Rashtriya Ulama Council,0,Graduate,45,SAMBHAL
Ilyas,Bhartiya Hind Fauj,0,Literate,45,SAMBHAL
Karan Singh,Pragatishil Samajwadi Party (Lohia),0,12th Pass,61,SAMBHAL
Major Jagat Pal Singh,INC,0,Graduate,78,SAMBHAL
Mohd. Masroor,IND,0,Not Given,39,SAMBHAL
Parameshvar Lal,BJP,0,10th Pass,64,SAMBHAL
Ram Chandra,Bharat Prabhat Party,0,Graduate,27,SAMBHAL
Shahla Wajid,Ambedkar Samaj Party,0,12th Pass,42,SAMBHAL
Virendra Kumar,IND,0,12th Pass,53,SAMBHAL
Praveen Kumar Nishad,BJP,0,Graduate Professional,30,SANT KABIR NAGAR
Akhilesh Kumar,Moulik Adhikar Party,0,Graduate,46,SANT KABIR NAGAR
Anand Kumar Gautam,Bahujan Mukti Party,0,Graduate,29,SANT KABIR NAGAR
Bhal Chandra Yadav,INC, 2 ,Graduate,60,SANT KABIR NAGAR
Bhishma Shankar,BSP,0,12th Pass,54,SANT KABIR NAGAR
Lotan Prasad,IND,0,Graduate,57,SANT KABIR NAGAR
Rajendra Yadav,IND,0,Post Graduate,57,SANT KABIR NAGAR
Arun Kumar Sagar,BJP, 1 ,12th Pass,42,SHAHJAHANPUR
Amar Chandra Jauhar,BSP, 5 ,Post Graduate,48,SHAHJAHANPUR
Arun Kumar,IND,0,10th Pass,30,SHAHJAHANPUR
Brahm Swaroop Sagar,INC,0,Graduate,47,SHAHJAHANPUR
Dharmvir Balmiki,Bhartiya Bhaichara Party,0,12th Pass,27,SHAHJAHANPUR
Kishan Lal,Sanyukt Vikas Party,0,8th Pass,59,SHAHJAHANPUR
Kunwar Pal Singh,Jan Seva Sahayak Party,0,12th Pass,44,SHAHJAHANPUR
Manish Chandra Kori,CPI,0,Graduate,32,SHAHJAHANPUR
Manohar Lal Saroj,Netaji Subhash Chander Bose Rashtriya Azad Pa, 4 ,10th Pass,45,SHAHJAHANPUR
Narveer,Pragatishil Samajwadi Party (Lohia),0,Graduate,39,SHAHJAHANPUR
Shyamacharan,IND,0,12th Pass,42,SHAHJAHANPUR
Sohan Pal Alias Sonpal,Bhartiya Krishak Dal,0,8th Pass,58,SHAHJAHANPUR
Vineet,IND,0,12th Pass,25,SHAHJAHANPUR
Ram Shiromani,BSP,0,Graduate Professional,49,SHRAWASTI
Arjun,IND,0,8th Pass,51,SHRAWASTI
Balmukund,IND,0,Graduate,26,SHRAWASTI
Daddan Mishra,BJP,0,Post Graduate,52,SHRAWASTI
Dhirendra Pratap Singh,INC, 8 ,Post Graduate,54,SHRAWASTI
Hanoman Prassad Mishra,Kisan Mazdoor Sangharsh Party, 5 ,12th Pass,40,SHRAWASTI
Nabban Khan,CPI,0,Literate,63,SHRAWASTI
Rajwant Singh,SHS, 1 ,Graduate Professional,47,SHRAWASTI
Ram Kumar Pandey,Hindusthan Nirman Dal,0,Graduate Professional,36,SHRAWASTI
Ugrasen Singh,IND,0,12th Pass,45,SHRAWASTI
Rajesh Verma,BJP, 1 ,Post Graduate,58,SITAPUR
Anil Singh,Aam Janta Party (India),0,Literate,30,SITAPUR
Geeta Devi,Bahujan Awam Party,0,5th Pass,39,SITAPUR
Mahendra Kumar,Awami Samta Party,0,12th Pass,48,SITAPUR
Nakul Dubey,BSP, 1 ,Graduate Professional,53,SITAPUR
Pyare Lal Bhargav,IND,0,12th Pass,56,SITAPUR
Qaiser Jahan,INC, 1 ,8th Pass,45,SITAPUR
Saiyyad Abbu Bakr,Bharat Prabhat Party,0,Graduate,29,SITAPUR
Shuchita Kumar,IND,0,Doctorate,60,SITAPUR
Turab Ali,IND,0,Literate,48,SITAPUR
Vijay Kumar Mishra,Pragatishil Samajwadi Party (Lohia), 3 ,8th Pass,52,SITAPUR
Vinod Kumar,IND,0,Post Graduate,61,SITAPUR
Maneka Sanjay Gandhi,BJP,0,12th Pass,62,SULTANPUR
Abu Umaima,IND,0,Graduate Professional,32,SULTANPUR
Akhilesh,IND,0,Graduate,55,SULTANPUR
Chandra Bhadra Singh,BSP, 6 ,Post Graduate,43,SULTANPUR
Dr. Sanjay Sinh,INC,0,Doctorate,67,SULTANPUR
Firoj Ahamad,Kanshiram Bahujan Dal,0,8th Pass,40,SULTANPUR
Hari Lal,Rastriya Insaaf Party,0,10th Pass,38,SULTANPUR
Kamla Devi,Pragatishil Samajwadi Party (Lohia), 5 ,12th Pass,42,SULTANPUR
Manju Lata Pal,Aam Janta Party (India),0,10th Pass,29,SULTANPUR
Mathura,IND,0,12th Pass,45,SULTANPUR
Nasir Ali,Bharat Prabhat Party, 1 ,12th Pass,50,SULTANPUR
Rishabh Shrivastava,Bhartiya Hind Fauj,0,Graduate,30,SULTANPUR
Sunita Rajbhar,Suheldev Bhartiya Samaj Party,0,5th Pass,37,SULTANPUR
Virendra,IND,0,Literate,40,SULTANPUR
Swami Sachchidanand Hari Sakshi,BJP, 4 ,Doctorate,63,UNNAO
Annu Tandon,INC, 1 ,Graduate,61,UNNAO
Arun Shanker Shukla,SP, 2 ,10th Pass,61,UNNAO
Chedi Lal,Bharat Prabhat Party,0,12th Pass,58,UNNAO
Deepak Chaurasa,Janhit Kisan Party,0,12th Pass,51,UNNAO
Satish Kumar,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,56,UNNAO
Satyendra Nath Gaur,IND,0,12th Pass,62,UNNAO
Shailesh Kushwaha,Aajad Bharat Party (Democratic), 1 ,12th Pass,42,UNNAO
Umar Khan,Nagrik Ekta Party,0,Post Graduate,29,UNNAO
Narendra Modi,BJP,0,Post Graduate,68,VARANASI
Aashin U. S.,Indian Gandhiyan Party, 2 ,12th Pass,32,VARANASI
Advocate Prem Nath Sharma,Moulik Adhikar Party,0,Post Graduate,57,VARANASI
Ajay Rai,INC, 8 ,Graduate,49,VARANASI
Amresh Mishra,Bharat Prabhat Party,0,Post Graduate,53,VARANASI
Anil Kumar Chaurasiya,Janhit Kisan Party,0,Graduate,37,VARANASI
Ashutosh Kumar Pandey,Mera Adhikaar Rashtriya Dal,0,Graduate,38,VARANASI
Ateek Ahmad,IND, 59 ,8th Pass,54,VARANASI
Brijendra Dutt Triptahi,Adarshwaadi Congress Party,0,Post Graduate,45,VARANASI
Chandrika Prasad,IND,0,Graduate,44,VARANASI
Dr. Rakesh Pratap,Bharatiya Jan Kranti Dal (Democratic),0,Doctorate,62,VARANASI
Dr. Shekh Siraj Baba,Rashtriya Matadata Party, 5 ,Graduate,48,VARANASI
Hari Bhai Patel,Aam Janta Party (India),0,Graduate,42,VARANASI
Heena Shahid,Janhit Bharat Party,0,Graduate,30,VARANASI
Ishwar Dayal Singh Seth,IND,0,12th Pass,57,VARANASI
Maanav,IND,0,Graduate Professional,31,VARANASI
Manish Shrivastava,IND,0,12th Pass,45,VARANASI
Manohar Anandrao Patil,IND,0,12th Pass,58,VARANASI
Rajesh Bharti Surya,Rashtriya Ambedkar Dal, 3 ,Graduate Professional,43,VARANASI
Ramsharan,Vikas Insaf Party,0,Doctorate,60,VARANASI
Shalini Yadav,SP,0,Graduate,47,VARANASI
Sunil Kumar,IND,0,Graduate,27,VARANASI
Sunnam Istari,IND,0,Illiterate,74,VARANASI
Surendra Rajbhar,Suheldev Bhartiya Samaj Party, 1 ,10th Pass,35,VARANASI
Tirbhuwan Sharma,Bharatiya Rashtravadi Samanta Party,0,Post Graduate,64,VARANASI
Umesh Chandra Katiyar,Al-Hind Party,0,Graduate,49,VARANASI
Ajay Tamta,BJP,0,12th Pass,46,ALMORA
Dropadi Verma,Uttarakhand Kranti Dal (Democratic),0,Post Graduate,59,ALMORA
K.L. Arya,UKD,0,Literate,61,ALMORA
Pradeep Tamta,INC, 1 ,Post Graduate,60,ALMORA
Sunder Dhauni,BSP,0,Post Graduate,41,ALMORA
Vimla Arya,UTTARAKHAND PARIVARTAN PARTY,0,Graduate,32,ALMORA
Tirath Singh Rawat,BJP,0,Post Graduate,55,GARHWAL
Anandmani Dutt Joshi,IND,0,8th Pass,51,GARHWAL
Bhagwat Prasad,IND,0,10th Pass,57,GARHWAL
Dilendrr Pal Singh,Uttarakhand Kranti Dal (Democratic),0,Others,42,GARHWAL
Dr. Mukesh Semwal,SUCI(C), 1 ,Doctorate,47,GARHWAL
Dr. Ramendra Singh Bhandari,IND,0,Doctorate,40,GARHWAL
Manish Khanduri,INC,0,Post Graduate,50,GARHWAL
Shanti Prasad Bhatt,UKD, 2 ,12th Pass,53,GARHWAL
Vinod Prasad Notiyal,IND,0,8th Pass,43,GARHWAL
Ramesh Pokhriyal Nishank,BJP,0,Doctorate,59,HARIDWAR
Aadil,IND,0,Literate,30,HARIDWAR
Ambrish Kumar,INC,0,Post Graduate,70,HARIDWAR
